time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-07-09T15:52:13.300Z,19.18,-64.7145,62,2.11,md,3,327,1.0411,0.28,pr,pr2017190005,2017-07-09T20:37:00.204Z,"85km N of Road Town, British Virgin Islands",earthquake,9.17,14.86,0.12,3,reviewed,pr,pr
2017-07-09T15:50:02.324Z,62.0901,-150.9345,62,2.1,ml,,,,0.69,ak,ak16311688,2017-07-09T23:52:41.382Z,"50km WSW of Talkeetna, Alaska",earthquake,,1.3,,,automatic,ak,ak
2017-07-09T15:48:01.490Z,37.5366669,-118.8296661,1.65,2.67,md,33,95,0.05327,0.04,nc,nc72832386,2017-07-09T16:35:01.904Z,"17km SE of Mammoth Lakes, California",earthquake,0.24,0.75,0.18,31,automatic,nc,nc
2017-07-09T15:26:15.960Z,17.8573,-66.886,2,1.74,md,3,335,0.1939,0.17,pr,pr2017190004,2017-07-09T20:36:43.892Z,"12km S of Guanica, Puerto Rico",earthquake,11.46,7.23,0.11,3,reviewed,pr,pr
2017-07-09T15:21:15.380Z,34.7023333,-116.2433333,4.46,1.6,ml,16,110,0.0782,0.19,ci,ci37697791,2017-07-12T16:16:36.585Z,"8km WSW of Ludlow, CA",earthquake,0.31,0.9,0.053,13,reviewed,ci,ci
2017-07-09T15:12:45.430Z,33.7611667,-116.1158333,2.14,1.12,ml,41,49,0.09492,0.17,ci,ci37697775,2017-07-11T14:45:30.994Z,"10km ENE of Indio, CA",earthquake,0.18,0.32,0.087,29,reviewed,ci,ci
2017-07-09T15:01:16.270Z,19.5525,-155.966,12.741,2.55,ml,30,241,0.07905,0.17,hv,hv61828426,2017-07-10T15:03:46.040Z,"2km SSW of Kahaluu-Keauhou, Hawaii",earthquake,1.02,0.42,0.151,12,reviewed,hv,hv
2017-07-09T14:58:56.898Z,61.5007,-140.6734,14,1,ml,,,,0.82,ak,ak16310794,2017-07-09T15:02:56.700Z,"186km NNE of Cape Yakataga, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-07-09T14:35:55.711Z,62.1058,-144.9184,10.1,1.7,ml,,,,0.8,ak,ak16310788,2017-07-09T14:40:02.387Z,"32km E of Glennallen, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-07-09T14:30:23.049Z,59.775,-136.6963,0,1.2,ml,,,,0.7,ak,ak16310785,2017-07-09T14:38:21.598Z,"85km WNW of Skagway, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-07-09T14:28:10.194Z,63.4812,-145.993,0.6,1.5,ml,,,,0.74,ak,ak16310782,2017-07-09T14:32:40.188Z,"58km SW of Deltana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-07-09T14:15:01.600Z,33.9801667,-116.9216667,6.93,1.12,ml,46,59,0.07043,0.15,ci,ci37697751,2017-07-11T14:39:27.450Z,"7km NW of Banning, CA",earthquake,0.15,0.48,0.221,26,reviewed,ci,ci
2017-07-09T14:12:56.260Z,39.3125,-122.7981667,7.63,1.31,md,10,117,0.1511,0.06,nc,nc72832356,2017-07-11T21:18:02.588Z,"19km NNE of Upper Lake, California",earthquake,0.34,1.68,0.169,9,reviewed,nc,nc
2017-07-09T14:09:29.630Z,37.6268349,-118.8580017,2.74,1.57,md,24,86,0.008761,0.04,nc,nc72832351,2017-07-09T14:56:01.679Z,"10km ESE of Mammoth Lakes, California",earthquake,0.31,0.34,0.08,20,automatic,nc,nc
2017-07-09T13:57:36.580Z,26.8752,140.4453,463.01,4,mb,,94,1.567,0.47,us,us100098dg,2017-07-09T15:04:58.040Z,"177km W of Chichi-shima, Japan",earthquake,11.9,8.2,0.057,83,reviewed,us,us
2017-07-09T13:50:54.660Z,60.4561,-151.7705,72.4,1.9,ml,,,,0.55,ak,ak16309885,2017-07-09T14:04:14.923Z,"26km W of Kalifornsky, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-07-09T13:20:18.270Z,-23.9543,-179.7003,525.24,4.5,mb,,106,5.502,0.86,us,us100098dd,2017-07-09T14:39:38.040Z,"South of the Fiji Islands",earthquake,12.9,9.1,0.069,61,reviewed,us,us
2017-07-09T13:15:15.070Z,63.0984,-151.0293,0,1.9,ml,,,,0.78,ak,ak16309876,2017-07-09T13:23:55.857Z,"98km NNW of Talkeetna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-07-09T13:02:53.300Z,-4.364,100.8757,15.02,4.7,mb,,106,2.074,0.53,us,us100098d2,2017-07-09T14:11:57.040Z,"166km WSW of Bengkulu, Indonesia",earthquake,7.9,4.8,0.106,27,reviewed,us,us
2017-07-09T12:20:54.178Z,63.1733,-147.6812,4.1,1.4,ml,,,,0.62,ak,ak16309871,2017-07-09T12:28:36.004Z,"68km ESE of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-07-09T12:06:18.998Z,63.1917,-148.9437,69.2,1.6,ml,,,,0.72,ak,ak16309868,2017-07-09T12:13:13.077Z,"22km S of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-07-09T11:50:45.582Z,61.9279,-149.2542,0.9,1.3,ml,,,,0.35,ak,ak16309867,2017-07-09T11:55:19.644Z,"20km N of Fishhook, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-07-09T11:47:49.680Z,38.8173332,-122.8201675,2.04,1.78,md,33,46,0.00994,0.05,nc,nc72832286,2017-07-09T14:29:01.636Z,"7km NW of The Geysers, California",earthquake,0.18,0.29,0.16,12,automatic,nc,nc
2017-07-09T11:35:28.130Z,27.4774,64.8132,48.49,4.7,mb,,133,7.231,0.69,us,us100098cy,2017-07-09T11:51:15.040Z,"91km NE of Panjgur, Pakistan",earthquake,7.4,5.3,0.059,86,reviewed,us,us
2017-07-09T11:32:32.730Z,36.4939995,-121.0755005,4.77,1.5,md,9,128,0.07591,0.01,nc,nc72832266,2017-07-09T14:03:03.567Z,"23km ENE of Soledad, California",earthquake,0.34,1.51,0.17,8,automatic,nc,nc
2017-07-09T11:03:38.060Z,39.3018333,-122.7901667,3.86,1.27,md,6,230,0.1452,0.08,nc,nc72832251,2017-07-11T20:39:04.493Z,"18km NE of Upper Lake, California",earthquake,1.4,7.38,0.034,5,reviewed,nc,nc
2017-07-09T11:02:26.640Z,35.9956665,-120.5603333,3.34,1.47,md,8,165,0.02363,0.04,nc,nc72832246,2017-07-09T11:10:02.150Z,"24km SW of Coalinga, California",earthquake,0.95,1.05,0.8,3,automatic,nc,nc
2017-07-09T10:40:25.620Z,37.5358315,-118.8198318,1.56,1.55,md,15,178,0.0546,0.02,nc,nc72832231,2017-07-09T13:38:01.525Z,"18km SE of Mammoth Lakes, California",earthquake,0.39,1.18,0.1,14,automatic,nc,nc
2017-07-09T10:29:13.750Z,46.8918333,-112.5368333,9.88,2.73,ml,22,110,0.187,0.17,mb,mb80228274,2017-07-09T14:36:25.120Z,"13km ESE of Lincoln, Montana",earthquake,0.38,0.74,0.201,14,reviewed,mb,mb
2017-07-09T10:23:51.510Z,37.5058327,-118.8024979,1.72,1.95,md,18,159,0.08667,0.04,nc,nc72832216,2017-07-09T10:32:03.056Z,"21km SE of Mammoth Lakes, California",earthquake,0.35,1.39,0.19,17,automatic,nc,nc
2017-07-09T10:12:16.010Z,37.6254997,-118.8570023,2.8,1.25,md,18,84,0.008033,0.03,nc,nc72832196,2017-07-09T10:21:04.033Z,"10km ESE of Mammoth Lakes, California",earthquake,0.33,0.42,0.14,15,automatic,nc,nc
2017-07-09T09:40:04.920Z,37.5385017,-118.8201675,2.06,1.83,md,21,166,0.05192,0.03,nc,nc72832156,2017-07-09T09:49:01.962Z,"18km SE of Mammoth Lakes, California",earthquake,0.34,0.86,0.16,17,automatic,nc,nc
2017-07-09T09:37:47.410Z,34.0058333,-116.9238333,13.86,1.45,ml,50,44,0.04523,0.18,ci,ci37697431,2017-07-10T23:30:59.957Z,"10km NNE of Beaumont, CA",earthquake,0.24,0.47,0.232,26,reviewed,ci,ci
2017-07-09T09:25:13.040Z,37.5048332,-118.9576645,-2.31,2.06,md,26,214,0.1121,0.06,nc,nc72832136,2017-07-09T12:18:02.330Z,"16km S of Mammoth Lakes, California",earthquake,0.46,6.93,0.13,22,automatic,nc,nc
2017-07-09T09:14:29.883Z,63.5039,-148.967,0.2,1.6,ml,,,,0.54,ak,ak16308968,2017-07-09T09:25:16.912Z,"12km N of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-09T09:12:05.040Z,37.5083333,-118.9543333,0.87,3.88,mw,43,73,0.1081,0.06,nc,nc72832131,2017-07-13T10:41:20.587Z,"15km S of Mammoth Lakes, California",earthquake,0.24,1.09,,3,reviewed,nc,nc
2017-07-09T09:02:30.162Z,60.4589,-151.4195,62.5,1.5,ml,,,,0.36,ak,ak16313523,2017-07-09T19:43:12.900Z,"8km WNW of Kalifornsky, Alaska",earthquake,,2.1,,,reviewed,ak,ak
2017-07-09T08:59:43.100Z,36.1106,-98.7228,5,3,mb_lg,,84,0.329,0.15,us,us100098ck,2017-07-09T09:12:49.017Z,"23km ENE of Taloga, Oklahoma",earthquake,0.7,1.9,0.053,92,reviewed,us,us
2017-07-09T08:49:14.930Z,37.5424995,-118.840332,-1.74,1.35,md,11,181,0.04828,0.02,nc,nc72832111,2017-07-09T11:47:02.240Z,"16km SE of Mammoth Lakes, California",earthquake,0.39,0.38,0.27,10,automatic,nc,nc
2017-07-09T08:30:05.350Z,46.905,-112.535,9.63,2.83,ml,23,113,0.18,0.18,mb,mb80228204,2017-07-09T14:44:10.390Z,"12km ESE of Lincoln, Montana",earthquake,0.4,0.73,0.189,19,reviewed,mb,mb
2017-07-09T08:26:32.730Z,44.7745,-111.0228333,4.28,1.1,ml,12,139,0.01927,0.24,uu,uu60213582,2017-07-10T20:10:59.300Z,"14km NNE of West Yellowstone, Montana",earthquake,0.97,0.75,0.253,3,reviewed,uu,uu
2017-07-09T08:11:42.050Z,37.5325012,-118.8296661,0.62,1.26,md,12,184,0.05743,0.03,nc,nc72832061,2017-07-09T11:21:04.180Z,"18km SE of Mammoth Lakes, California",earthquake,0.42,2,0.08,11,automatic,nc,nc
2017-07-09T08:09:34.300Z,37.5309982,-118.8296661,-1.52,1.3,md,14,186,0.05893,0.03,nc,nc72832056,2017-07-09T10:55:01.121Z,"18km SE of Mammoth Lakes, California",earthquake,0.39,0.76,0.16,13,automatic,nc,nc
2017-07-09T08:01:33.020Z,59.8671,-136.8055,1.8,2,ml,,,,0.75,ak,ak16308053,2017-07-09T08:08:43.838Z,"95km WNW of Skagway, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-07-09T07:59:50.490Z,29.0566,95.6673,23.93,4.5,mb,,74,4.855,0.55,us,us100098ci,2017-07-09T08:22:47.040Z,"44km SE of Motuo, China",earthquake,5.8,5.9,0.092,35,reviewed,us,us
2017-07-09T07:58:00.350Z,-38.3254,-75.3689,23.84,4.2,mb,,163,2.167,0.72,us,us100098cg,2017-07-09T18:56:01.931Z,"170km WSW of Lebu, Chile",earthquake,7.4,7,0.264,4,reviewed,us,us
2017-07-09T07:48:28.460Z,45.4725,-122.7838333,19.4,1.38,ml,16,109,0.1005,0.15,uw,uw61280557,2017-07-10T01:13:31.370Z,"1km WSW of Raleigh Hills, Oregon",earthquake,0.32,0.55,0.156,10,reviewed,uw,uw
2017-07-09T07:40:14.820Z,50.5033,175.5792,11.8,3.3,ml,,,,0.94,ak,ak16308052,2017-07-09T19:30:58.760Z,"207km S of Buldir Island, Alaska",earthquake,,2.7,,,reviewed,ak,ak
2017-07-09T07:33:55.400Z,37.6291656,-118.8563309,2.66,1.08,md,14,89,0.01144,0.03,nc,nc72832036,2017-07-09T07:43:02.691Z,"10km ESE of Mammoth Lakes, California",earthquake,0.41,0.37,0.12,14,automatic,nc,nc
2017-07-09T07:31:01.630Z,38.7680016,-122.7106705,1.59,1.43,md,16,68,0.007348,0.04,nc,nc72832031,2017-07-09T10:29:03.052Z,"4km ESE of The Geysers, California",earthquake,0.27,0.34,0.13,7,automatic,nc,nc
2017-07-09T07:27:52.350Z,44.7881667,-111.0048333,4.56,1.21,ml,13,152,0.02885,0.23,uu,uu60213572,2017-07-10T20:18:22.820Z,"16km NNE of West Yellowstone, Montana",earthquake,0.57,0.72,0.162,3,reviewed,uu,uu
2017-07-09T07:12:42.573Z,58.1612,-154.0744,1.2,1.6,ml,,,,0.5,ak,ak16308048,2017-07-09T07:17:05.335Z,"69km N of Larsen Bay, Alaska",earthquake,,4.4,,,automatic,ak,ak
2017-07-09T07:11:37.920Z,58.1059,-154.161,28.8,1.7,ml,,,,0.45,ak,ak16308046,2017-07-09T07:17:05.589Z,"63km N of Larsen Bay, Alaska",earthquake,,0.9,,,automatic,ak,ak
2017-07-09T07:10:17.477Z,63.4367,-147.1812,14.6,1.3,ml,,,,0.94,ak,ak16308044,2017-07-09T07:20:46.315Z,"88km E of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-07-09T07:03:46.210Z,37.6254997,-118.8570023,2.84,1.36,md,20,84,0.008033,0.03,nc,nc72832016,2017-07-09T10:02:01.998Z,"10km ESE of Mammoth Lakes, California",earthquake,0.31,0.38,0.17,17,automatic,nc,nc
2017-07-09T06:57:28.800Z,44.8015,-111.0065,7.56,2.53,ml,21,87,0.04217,0.17,uu,uu60213567,2017-07-10T16:34:02.880Z,"17km NNE of West Yellowstone, Montana",earthquake,0.45,0.57,0.136,7,reviewed,uu,uu
2017-07-09T06:57:08.470Z,18.4165,-66.0738,124,3.06,md,10,218,0.1079,0.12,pr,pr2017190003,2017-07-09T08:54:53.896Z,"5km ESE of Catano, Puerto Rico",earthquake,2.96,1,0.29,7,reviewed,pr,pr
2017-07-09T06:53:52.010Z,37.6281662,-118.8571701,2.75,1.08,md,13,88,0.01024,0.03,nc,nc72832001,2017-07-09T07:00:03.578Z,"10km ESE of Mammoth Lakes, California",earthquake,0.42,0.49,0.11,13,automatic,nc,nc
2017-07-09T06:51:01.271Z,68.1909,-145.3178,0,1.3,ml,,,,0.57,ak,ak16307188,2017-07-09T06:57:31.445Z,"11km NE of Arctic Village, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-09T06:42:00.770Z,-11.6004,-13.1799,10,4.9,mb,,47,8.42,0.77,us,us100098c8,2017-07-13T00:09:27.192Z,"Ascension Island region",earthquake,10.7,1.9,0.071,63,reviewed,us,us
2017-07-09T06:27:41.610Z,36.495,-98.3326,5,2.6,mb_lg,,72,0.281,0.12,us,us100098c2,2017-07-09T09:13:00.002Z,"7km SW of Helena, Oklahoma",earthquake,0.6,1.7,0.071,51,reviewed,us,us
2017-07-09T06:27:31.680Z,37.6254997,-118.8580017,2.92,1.43,md,23,84,0.007593,0.04,nc,nc72831971,2017-07-09T09:34:02.942Z,"10km ESE of Mammoth Lakes, California",earthquake,0.24,0.34,0.23,19,automatic,nc,nc
2017-07-09T06:22:31.120Z,38.8301659,-122.7931671,1.23,1.14,md,23,47,0.008521,0.03,nc,nc72831961,2017-07-09T09:06:01.878Z,"6km W of Cobb, California",earthquake,0.16,0.33,0.14,7,automatic,nc,nc
2017-07-09T06:14:11.590Z,41.606,-121.5715,-1,1.67,md,9,179,0.07075,0.08,nc,nc71106729,2017-07-11T19:03:03.272Z,"39km SSW of Tulelake, California",earthquake,0.42,0.41,0.166,12,reviewed,nc,nc
2017-07-09T06:13:29.340Z,36.7883333,-121.2936667,9.61,1.29,md,16,231,0.06453,0.07,nc,nc72831956,2017-07-12T01:20:04.067Z,"6km ESE of Ridgemark, California",earthquake,0.52,0.71,0.095,11,reviewed,nc,nc
2017-07-09T06:10:15.360Z,34.8203333,-116.3373333,7.18,1.9,ml,27,63,0.009247,0.16,ci,ci37697071,2017-07-10T23:30:53.543Z,"20km NW of Ludlow, CA",earthquake,0.21,0.43,0.132,48,reviewed,ci,ci
2017-07-09T06:03:22.604Z,62.2476,-150.1427,12.8,1.3,ml,,,,0.52,ak,ak16307147,2017-07-09T06:08:14.129Z,"8km SSW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-09T05:57:02.670Z,-56.0972,-27.7008,67.98,5.6,mb,,45,5.352,0.84,us,us100098bt,2017-07-10T16:58:05.040Z,"73km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,9.3,5,0.051,137,reviewed,us,us
2017-07-09T05:56:30.940Z,6.9037,-73.0805,137.72,4.4,mb,,55,2.388,0.91,us,us100098br,2017-07-09T06:32:33.040Z,"9km SSW of Piedecuesta, Colombia",earthquake,7.9,11.3,0.064,71,reviewed,us,us
2017-07-09T05:53:15.970Z,37.4328346,-118.8503342,-1.69,1.43,md,10,206,0.1161,0.22,nc,nc72831906,2017-07-11T16:47:52.297Z,"16km N of Dixon Lane-Meadow Creek, California",earthquake,2.15,17.72,0.17,5,automatic,nc,nc
2017-07-09T05:31:29.886Z,59.38,-152.8571,87.8,2.7,ml,,,,0.44,ak,ak16306277,2017-07-10T04:42:02.845Z,"72km SW of Anchor Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-07-09T05:26:09.740Z,37.5713348,-118.8436661,0.54,1.37,md,12,219,0.02195,0.04,nc,nc72831871,2017-07-09T07:19:02.620Z,"14km SE of Mammoth Lakes, California",earthquake,0.52,0.59,0.08,10,automatic,nc,nc
2017-07-09T05:24:15.799Z,38.3903,-118.9111,8.8,1,ml,12,123.09,0.132,0.1989,nn,nn00595171,2017-07-11T16:53:02.680Z,"29km WSW of Hawthorne, Nevada",earthquake,,1.9,0.35,4,reviewed,nn,nn
2017-07-09T05:04:20.320Z,37.5315018,-118.831337,1.01,1.84,md,21,211,0.05845,0.04,nc,nc72831856,2017-07-09T06:53:01.559Z,"17km SE of Mammoth Lakes, California",earthquake,0.45,1.15,0.16,20,automatic,nc,nc
2017-07-09T04:55:33.980Z,37.9496651,-121.9036636,8.53,1.41,md,6,132,0.03737,0.05,nc,nc72831851,2017-07-09T06:27:05.364Z,"2km ENE of Clayton, California",earthquake,0.51,1.85,0.11,3,automatic,nc,nc
2017-07-09T04:49:12.950Z,58.5412,-153.0766,40.2,2,ml,,,,0.66,ak,ak16306255,2017-07-09T04:56:02.846Z,"90km NNW of Kodiak Station, Alaska",earthquake,,1.3,,,automatic,ak,ak
2017-07-09T04:48:36.520Z,10.6034,-86.44,17.92,4.4,mb,,167,0.837,0.66,us,us100098b9,2017-07-09T05:08:15.040Z,"87km W of Sardinal, Costa Rica",earthquake,5.3,8.1,0.068,66,reviewed,us,us
2017-07-09T04:47:12.710Z,18.8193,-67.2803,9,2.79,md,8,289,0.3903,0.09,pr,pr2017190002,2017-07-09T08:54:38.192Z,"40km NNW of San Antonio, Puerto Rico",earthquake,0.67,0.65,0.12,7,reviewed,pr,pr
2017-07-09T04:47:04.230Z,33.7481667,-82.6813333,5.59,2.13,md,7,117,0.5965,0.33,se,se60040603,2017-07-12T03:25:22.814Z,"5km ENE of Washington, Georgia",earthquake,1.18,7.51,0.141,5,reviewed,se,se
2017-07-09T04:38:00.620Z,33.3063333,-116.7355,16.89,1.13,ml,39,47,0.07282,0.17,ci,ci37696959,2017-07-10T23:30:35.954Z,"8km NNE of Lake Henshaw, CA",earthquake,0.25,0.55,0.156,25,reviewed,ci,ci
2017-07-09T04:24:48.530Z,47.0543333,-117.0408333,-0.28,2.07,ml,10,297,0.9319,1.14,uw,uw61280527,2017-07-09T05:18:47.120Z,"31km NE of Colfax, Washington",explosion,8.92,31.61,0.185,10,reviewed,uw,uw
2017-07-09T04:23:12.820Z,46.8901667,-112.545,11.16,3.19,ml,28,110,0.192,0.23,mb,mb80228039,2017-07-09T06:15:25.407Z,"12km SE of Lincoln, Montana",earthquake,0.49,0.77,0.22,18,reviewed,mb,mb
2017-07-09T04:19:26.417Z,60.6055,-152.0547,79.1,2.5,ml,,,,0.53,ak,ak16305394,2017-07-09T15:17:18.435Z,"40km ENE of Redoubt Volcano, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-07-09T04:18:36.180Z,19.2051,-64.5461,52,3.07,md,5,320,1.161,0.33,pr,pr2017190001,2017-07-09T08:54:08.424Z,"87km N of Road Town, British Virgin Islands",earthquake,9.19,19.79,0.28,5,reviewed,pr,pr
2017-07-09T04:08:15.490Z,44.7851667,-111.0031667,4.37,1.99,ml,17,150,0.02592,0.2,uu,uu60213482,2017-07-10T20:25:36.150Z,"15km NNE of West Yellowstone, Montana",earthquake,0.5,0.61,0.16,2,reviewed,uu,uu
2017-07-09T03:43:42.760Z,17.9713,-67.863,72,2.8,md,5,325,0.7542,0.31,pr,pr2017190000,2017-07-09T08:53:28.784Z,"71km W of Pole Ojea, Puerto Rico",earthquake,4.89,6.4,0.19,5,reviewed,pr,pr
2017-07-09T03:42:31.342Z,40.1026,-119.6752,14.6,1,ml,11,135.76,0.196,0.1462,nn,nn00595098,2017-07-11T16:50:49.769Z,"50km N of Spanish Springs, Nevada",earthquake,,1.9,0.44,6,reviewed,nn,nn
2017-07-09T03:28:39.080Z,32.964,-115.5281667,10.42,1.61,ml,29,81,0.0681,0.23,ci,ci37696879,2017-07-10T23:29:55.041Z,"2km S of Brawley, CA",earthquake,0.29,0.56,0.229,30,reviewed,ci,ci
2017-07-09T03:14:53.110Z,32.9831667,-115.5361667,6.66,1.6,ml,17,81,0.06705,0.2,ci,ci37696863,2017-07-12T16:07:51.922Z,"1km NW of Brawley, CA",earthquake,0.37,1,0.155,10,reviewed,ci,ci
2017-07-09T03:13:32.390Z,32.9736667,-115.5305,11.55,2.09,ml,35,77,0.07635,0.29,ci,ci37696855,2017-07-10T23:30:12.863Z,"1km S of Brawley, CA",earthquake,0.3,0.49,0.144,53,reviewed,ci,ci
2017-07-09T03:11:24.760Z,44.786,-111.0028333,3.99,1.24,ml,14,151,0.02677,0.23,uu,uu60213462,2017-07-10T20:33:53.670Z,"15km NNE of West Yellowstone, Montana",earthquake,0.52,0.87,0.06,3,reviewed,uu,uu
2017-07-09T03:04:35.840Z,44.7863333,-111.0061667,5.18,2.77,ml,19,150,0.027,0.21,uu,uu60213457,2017-07-10T16:22:04.091Z,"15km NNE of West Yellowstone, Montana",earthquake,0.63,1.12,0.151,9,reviewed,uu,uu
2017-07-09T03:00:38.961Z,61.2475,-150.5502,59,2.1,ml,,,,0.65,ak,ak16304512,2017-07-09T15:17:32.805Z,"35km W of Anchorage, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-07-09T02:58:11.130Z,-6.7101,128.4573,288.58,4.4,mb,,69,3.089,0.82,us,us100098ai,2017-07-09T03:38:58.040Z,"Banda Sea",earthquake,9.4,4.9,0.155,12,reviewed,us,us
2017-07-09T02:56:32.420Z,37.5228348,-118.8193359,0.32,1.19,md,7,206,0.06752,0.06,nc,nc72831736,2017-07-09T03:58:03.041Z,"19km SE of Mammoth Lakes, California",earthquake,1.3,8.41,0.07,8,automatic,nc,nc
2017-07-09T02:41:14.990Z,35.6615,-97.1627,5.4,2.1,mb_lg,,25,0.024,0.34,us,us100098ab,2017-07-11T21:05:05.008Z,"2km E of Luther, Oklahoma",earthquake,1.1,2.5,0.132,15,reviewed,us,us
2017-07-09T02:38:03.820Z,44.7853333,-111.0021667,4.31,1.78,ml,14,150,0.02616,0.22,uu,uu60213447,2017-07-10T20:40:08.150Z,"15km NNE of West Yellowstone, Montana",earthquake,0.58,0.78,0.176,2,reviewed,uu,uu
2017-07-09T02:17:58.015Z,51.6688,-178.4416,11.3,1.9,ml,,,,0.42,ak,ak16303654,2017-07-09T03:59:32.297Z,"31km SW of Tanaga Volcano, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-07-09T02:07:49.490Z,37.5584984,-118.8311691,-0.09,1.23,md,8,180,0.03152,0.04,nc,nc72831711,2017-07-09T03:32:01.973Z,"15km SE of Mammoth Lakes, California",earthquake,1.35,0.97,0.07,8,automatic,nc,nc
2017-07-09T02:04:58.650Z,34.822,-116.3328333,7.24,1.68,ml,25,63,0.007595,0.18,ci,ci37696799,2017-07-10T23:29:02.106Z,"19km NW of Ludlow, CA",earthquake,0.23,0.45,0.117,29,reviewed,ci,ci
2017-07-09T02:03:31.830Z,5.7706,127.1286,60.91,4.5,mb,,128,2.009,0.49,us,us100098a9,2017-07-09T02:21:54.040Z,"123km ESE of Pondaguitan, Philippines",earthquake,9.4,9.1,0.111,24,reviewed,us,us
2017-07-09T01:59:37.510Z,46.9076,-112.5372,10,3,ml,,112,0.18,0.28,us,us100098a8,2017-07-09T06:15:36.259Z,"12km ESE of Lincoln, Montana",earthquake,4.7,2,0.053,46,reviewed,us,us
2017-07-09T01:46:44.270Z,37.6590004,-118.8721695,4.07,1.24,md,18,111,0.02441,0.03,nc,nc72831701,2017-07-09T03:05:02.923Z,"8km E of Mammoth Lakes, California",earthquake,0.31,0.46,0.18,15,automatic,nc,nc
2017-07-09T01:39:16.406Z,62.7162,-149.5471,64.8,1.1,ml,,,,0.45,ak,ak16303644,2017-07-09T01:43:21.956Z,"52km NNE of Talkeetna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-07-09T01:34:46.170Z,-6.6638,147.9062,44.4,4.2,mb,,56,2.821,0.49,us,us100098a7,2017-07-09T03:11:36.040Z,"7km SSE of Finschhafen, Papua New Guinea",earthquake,11.3,6.6,0.106,25,reviewed,us,us
2017-07-09T01:31:25.240Z,3.6598,122.1552,597.43,4.3,mb,,133,2.879,0.54,us,us100098a6,2017-07-09T01:44:16.040Z,"247km SE of Latung, Philippines",earthquake,13.3,12.1,0.116,21,reviewed,us,us
2017-07-09T01:19:51.600Z,34.7031667,-116.241,3.92,1.63,ml,9,111,0.07656,0.11,ci,ci37696759,2017-07-10T23:31:19.295Z,"8km WSW of Ludlow, CA",earthquake,0.28,0.72,0.133,27,reviewed,ci,ci
2017-07-09T01:13:04.590Z,35.0365,-116.9131667,4.16,1.43,ml,20,55,0.1749,0.19,ci,ci37696751,2017-07-12T18:14:00.329Z,"18km NNE of Barstow, CA",earthquake,0.27,1.31,0.093,20,reviewed,ci,ci
2017-07-09T01:12:23.451Z,62.7886,-150.8526,95.8,1,ml,,,,0.49,ak,ak16302799,2017-07-09T01:15:37.961Z,"64km NW of Talkeetna, Alaska",earthquake,,1.7,,,automatic,ak,ak
2017-07-09T01:07:26.800Z,-11.6379,-77.2057,67.11,4.7,mb,,153,0.497,0.67,us,us100098a3,2017-07-09T21:26:21.919Z,"9km SE of Chancay, Peru",earthquake,9.6,7,0.042,174,reviewed,us,us
2017-07-09T00:51:20.626Z,66.3293,-149.9306,4,1.1,ml,,,,0.73,ak,ak16302797,2017-07-09T00:56:25.197Z,"103km S of Coldfoot, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-09T00:42:24.592Z,65.0906,-143.7235,3.7,1.4,ml,,,,0.63,ak,ak16302795,2017-07-09T00:50:44.150Z,"61km SE of Circle Hot Springs Station, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-09T00:32:09.460Z,46.9153333,-112.5413333,9.97,2.57,ml,19,117,0.181,0.12,mb,mb80227904,2017-07-09T15:05:30.310Z,"11km ESE of Lincoln, Montana",earthquake,0.35,0.72,0.084,14,reviewed,mb,mb
2017-07-09T00:31:55.390Z,34.8203333,-116.3378333,6.94,2.03,ml,23,52,0.009341,0.17,ci,ci37696719,2017-07-12T15:59:27.699Z,"20km NW of Ludlow, CA",earthquake,0.23,0.39,0.126,42,reviewed,ci,ci
2017-07-09T00:27:13.900Z,46.1635,-123.1088333,23.09,2.51,ml,29,70,0.05635,0.17,uw,uw61280487,2017-07-09T00:46:06.940Z,"8km W of West Longview, Washington",earthquake,0.37,0.56,0.113,24,reviewed,uw,uw
